_file,nym,gen,etym/lang,etym/nym
fridegist_1_1.xml,Fridegist,M,Old High German; Old Saxon; Proto-Germanic,
frideswide_1_1.xml,Frideswide,F,Old English; Old English; Proto-Germanic,
fridewald_1_1.xml,Fridewald,M,Old English; Old English,
fridian_1_1.xml,Fridian,M,Old High German; Old Saxon,
fridman_1_1.xml,Fridman,M,,
frifkyne_1_1.xml,Frifkyne,M,,
frigdag_1_1.xml,Frigdag,M,,
friset_1_1.xml,Friset,F,,
frissa_1_1.xml,Frissa,F,,
frissis_1_1.xml,Frissis,F,,
frist_1_1.xml,Frist,M,,
fritherun_1_1.xml,Fritherun,F,,
frodeberga_1_1.xml,Frodeberga,F,"Old Frisian, Old Saxon; Old High German; Old High German",
frodegard_1_1.xml,Frodegard,M,"Old Frisian, Old Saxon; Old High German; Old Saxon; Old High German",
frodo_1_1.xml,Frodo,M,"Old Frisian, Old Saxon; Old High German; Old Norse",
frodohard_1_1.xml,Frodohard,M,Old Saxon; Old High German; Old Saxon; Old High German,
frofer_1_1.xml,Frofer,M,,
froger_1_1.xml,Froger,M,,
froil_1_1.xml,Froil,M,Old Frisian; Old Saxon; Old High German,
froilone_1_1.xml,Froilone,M,Old Frisian; Old Saxon; Old High German,
froissart_1_1.xml,Froissart,M,,
fromald_1_1.xml,Fromald,M,Proto-Germanic; Old Saxon; Old High German,
fromont_1_1.xml,Fromont,M,,
fromulde_1_1.xml,Fromulde,F,,
front_1_1.xml,Front,M,,
frost_1_1.xml,Frost,M,Old English,
frotbald_1_1.xml,Frotbald,M,"Old Frisian, Old Saxon; Old High German; Old High German",
frotbalda_1_1.xml,Frotbalda,F,,Frotbald
frotberga_1_1.xml,Frotberga,F,Old Frisian; Old Saxon; Old High German; Old High German,
frotbert_1_1.xml,Frotbert,M,"Old Frisian, Old Saxon; Old High German; Old High German; Old Saxon; Proto-Germanic",
frotfad_1_1.xml,Frotfad,M,,
frotfer_1_1.xml,Frotfer,M,,
frotfrid_1_1.xml,Frotfrid,M,"Old Frisian, Old Saxon; Old High German; Old High German; Old Saxon",
frotgar_1_1.xml,Frotgar,M,"Old Saxon; Old High German; Old High German, Old Saxon",
frothilde_1_1.xml,Frothilde,F,Old Saxon; Old High German; Old High German,
frotlinde_1_1.xml,Frotlinde,F,"Old Frisian, Old Saxon; Old High German; Proto-Germanic",
frotmund_1_1.xml,Frotmund,M,Old Frisian; Old Saxon; Old High German; Old Saxon; Old High German,
frotold_1_1.xml,Frotold,M,Old Frisian; Old Saxon; Old High German; Old Saxon; Old High German,
froulf_1_1.xml,Froulf,M,,
frug_1_1.xml,Frug,F,,
fruga_1_1.xml,Fruga,M,,Frug
fruiane_1_1.xml,Fruiane,M,,
frumari_1_1.xml,Frumari,M,Proto-Germanic; Old English; Old High German,
frumilde_1_1.xml,Frumilde,F,Proto-Germanic; Old High German,
fruosano_1_1.xml,Fruosano,M,,
fryson_1_1.xml,Fryson,F,,
fugazza_1_1.xml,Fugazza,U,,
fugelo_1_1.xml,Fugelo,M,,
fulana_1_1.xml,Fulana,F,,
fulano_1_1.xml,Fulano,M,,
fulbert_1_1.xml,Fulbert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
fulcher_1_1.xml,Fulcher,M,Old English; Old High German; Old English; Old High German,
fulcomares_1_1.xml,Fulcomares,M,Old English; Old High German; Old English; Old High German; Old Saxon; Proto-Germanic,
fulcraus_1_1.xml,Fulcraus,M,Old English; Old High German; Old Saxon; Old High German,
fulger_1_1.xml,Fulger,M,,
fulk_1_1.xml,Fulk,M,Old High German,
fulka_1_1.xml,Fulka,F,,Fulk
funco_1_1.xml,Funco,M,,
furred_1_1.xml,Furred,M,,
furtin_1_1.xml,Furtin,M,,
fusca_1_1.xml,Fusca,F,Latin,
fuscian_1_1.xml,Fuscian,M,Latin,
fustin_1_1.xml,Fustin,M,Latin,
fynwid_1_1.xml,Fynwid,M,,
gabriel_1_1.xml,Gabriel,M,Hebrew; Hebrew,
gabrielle_1_1.xml,Gabrielle,F,,Gabriel
gaceta_1_1.xml,Gaceta,F,,
gailhard_1_1.xml,Gailhard,M,Proto-Germanic; Old Saxon; Old High German,
gailharde_1_1.xml,Gailharde,F,,
gailhelm_1_1.xml,Gailhelm,M,"Proto-Germanic; Old High German, Old Saxon",
gainard_1_1.xml,Gainard,M,Old High German; Middle High German; Old Saxon; Old High German,
gaist_1_1.xml,Gaist,M,,
gaitholf_1_1.xml,Gaitholf,M,,
gaius_1_1.xml,Gaius,M,Latin; Latin,
gal_1_1.xml,Gal,M,,
galan_1_1.xml,Galan,M,,
galceran_1_1.xml,Galceran,M,,
galdin_1_1.xml,Galdin,M,,
galdino_1_1.xml,Galdino,M,,
galea_1_1.xml,Galea,M,Latin; Ancient Greek,
galegus_1_1.xml,Galegus,M,,
galf_1_1.xml,Galf,M,,
galgethel_1_1.xml,Galgethel,M,,
galhand_1_1.xml,Galhand,M,,
galia_1_1.xml,Galia,F,,
galian_1_1.xml,Galian,M,,
galiard_1_1.xml,Galiard,M,,
galiarde_1_1.xml,Galiarde,F,,
galicia_1_1.xml,Galicia,F,Latin; Latin; Old East Slavic,
galicius_1_1.xml,Galicius,M,Latin; Latin; Old East Slavic,
galien_1_1.xml,Galien,M,,
galiena_1_1.xml,Galiena,F,Latin,
galier_1_1.xml,Galier,M,,
galindo_1_1.xml,Galindo,M,Old Saxon; Old High German,
galino_1_1.xml,Galino,M,Old Saxon; Old High German,
gallach_1_1.xml,Gallach,M,,
galle_1_1.xml,Galle,M,,
galois_1_1.xml,Galois,M,,
galopin_1_1.xml,Galopin,M,,
galwin_1_1.xml,Galwin,M,,
gamaliel_1_1.xml,Gamaliel,M,,
gamaltrude_1_1.xml,Gamaltrude,F,Old English; Old Norse; Old Saxon; Proto-Germanic,
gambaro_1_1.xml,Gambaro,M,,
gamel_1_1.xml,Gamel,M,,
gammo_1_1.xml,Gammo,M,Old High German; Old English; old Norse; Old Saxon; Proto-Germanic,
gamoretto_1_1.xml,Gamoretto,M,,
gandiana_1_1.xml,Gandiana,F,,
gando_1_1.xml,Gando,M,,
gandulf_1_1.xml,Gandulf,M,Proto-Germanic; Old High German; Gothic,
gangain_1_1.xml,Gangain,M,,
gangwolf_1_1.xml,Gangwolf,M,Old High German; Old High German; Gothic,
ganne_1_1.xml,Ganne,M,,
gano_1_1.xml,Gano,M,,
ganslinde_1_1.xml,Ganslinde,F,Proto-Germanic; Proto-Germanic,
gantye_1_1.xml,Gantye,M,,
gaobert_1_1.xml,Gaobert,M,Old High German; Old Saxon; Proto-Germanic,
garcia_1_1.xml,Garcia,M,Basque,
gardhart_1_1.xml,Gardhart,F,,
gardian_1_1.xml,Gardian,M,,
gardubius_1_1.xml,Gardubius,M,,
gardulf_1_1.xml,Gardulf,M,Old Saxon; Old High German; Old High German; Gothic,
gardwin_1_1.xml,Gardwin,M,Old Saxon; Old High German; Old High German,
garenger_1_1.xml,Garenger,M,,
garet_1_1.xml,Garet,M,,Gerald; Gerard
gargana_1_1.xml,Gargana,F,,
garofaro_1_1.xml,Garofaro,M,,
garriga_1_1.xml,Garriga,M,,
garsende_1_1.xml,Garsende,F,Proto-Germanic,
garsia_1_1.xml,Garsia,F,,
garsille_1_1.xml,Garsille,M,,
gartin_1_1.xml,Gartin,M,,
gartnach_1_1.xml,Gartnach,M,,
garw_1_1.xml,Garw,M,,
garwi_1_1.xml,Garwi,M,,
gasin_1_1.xml,Gasin,M,,
gassot_1_1.xml,Gassot,M,,
gastaldio_1_1.xml,Gastaldio,M,,
gastel_1_1.xml,Gastel,U,,
gaubert_1_1.xml,Gaubert,M,Old Saxon; Old High German; Old High German; Old Saxon; Proto-Germanic,
gauceld_1_1.xml,Gauceld,F,,
gaucelm_1_1.xml,Gaucelm,M,"Old High German, Old Saxon",
gaucia_1_1.xml,Gaucia,F,Latin,
gaudegengus_1_1.xml,Gaudegengus,M,Old High German,
gaudimia_1_1.xml,Gaudimia,F,Latin,
gaudio_1_1.xml,Gaudio,M,,
gaudiosus_1_1.xml,Gaudiosus,M,Latin,
gaunilo_1_1.xml,Gaunilo,M,Old English; Old Saxon; Old high German; Gothic,
gauntelm_1_1.xml,Gauntelm,M,,
gauquelin_1_1.xml,Gauquelin,M,,
gautbert_1_1.xml,Gautbert,M,Old High German; Old Saxon; Proto-Germanic,
gautlinde_1_1.xml,Gautlinde,F,Proto-Germanic,
gautmar_1_1.xml,Gautmar,M,"Old High German, Old Saxon; Proto-Germanic",
gautrude_1_1.xml,Gautrude,F,Proto-Germanic; Proto-Germanic,
gauzo_1_1.xml,Gauzo,M,Proto-Germanic,
gavin_1_1.xml,Gavin,M,Old Welsh; Old Welsh,
gayvito_1_1.xml,Gayvito,M,,
gazella_1_1.xml,Gazella,F,,
gazende_1_1.xml,Gazende,F,,
gealax_1_1.xml,Gealax,M,,
gebelina_1_1.xml,Gebelina,F,,
gebhard_1_1.xml,Gebhard,M,Proto-Germanic; Proto-Germanic; Old Saxon; Old High German,
gebulf_1_1.xml,Gebulf,M,,
gebur_1_1.xml,Gebur,U,,
gebwin_1_1.xml,Gebwin,M,Proto-Germanic; Proto-Germanic; Old High German,
geda_1_1.xml,Geda,U,,
gedin_1_1.xml,Gedin,M,,
geile_1_1.xml,Geile,F,Proto-Germanic,
gekela_1_1.xml,Gekela,F,,
gelamus_1_1.xml,Gelamus,M,,
gelbald_1_1.xml,Gelbald,M,Proto-Germanic; Old High German,
geldhart_1_1.xml,Geldhart,M,Proto-Germanic; Old Saxon; Old High German,
geldulf_1_1.xml,Geldulf,M,Proto-Germanic; Old High German; Gothic,
geldwin_1_1.xml,Geldwin,M,Proto-Germanic; Old High German,
gelin_1_1.xml,Gelin,M,,
gelmar_1_1.xml,Gelmar,M,,
gelo_1_1.xml,Gelo,M,Proto-Germanic,
gemell_1_1.xml,Gemell,M,,
gemma_1_1.xml,Gemma,F,Latin,James
gemme_1_1.xml,Gemme,M,,
gemnulf_1_1.xml,Gemnulf,M,,
gempere_1_1.xml,Gempere,M,,
genabe_1_1.xml,Genabe,F,,
gencuonca_1_1.xml,Gencuonca,F,,
gendrada_1_1.xml,Gendrada,F,Proto-Germanic; Old Saxon; Old High German,
genesia_1_1.xml,Genesia,F,,
genesius_1_1.xml,Genesius,M,,
geneva_1_1.xml,Geneva,F,,
genevieve_1_1.xml,Genevieve,F,Gothic; Proto-Germanic; Proto-Germanic,
genilde_1_1.xml,Genilde,F,Old High German,
genis_1_1.xml,Genis,M,,
genitibus_1_1.xml,Genitibus,M,,
gennarius_1_1.xml,Gennarius,M,Old English; Old High German,
gentelezzia_1_1.xml,Gentelezzia,F,,
gentien_1_1.xml,Gentien,M,,
gentile_1_1.xml,Gentile,M,Latin,
gentius_1_1.xml,Gentius,M,,
gentle_1_1.xml,Gentle,F,Latin; Old French,
geoffrey_1_1.xml,Geoffrey,M,Old Frankish; Old German; Proto-Germanic; Proto-Germanic; Old High German; Old Saxon,
george_1_1.xml,George,M,Greek,
georgia_1_1.xml,Georgia,F,,George
geppo_1_1.xml,Geppo,M,,
geraccar_1_1.xml,Geraccar,M,Old High German; Old Saxon; Old Breton,
gerald_1_1.xml,Gerald,M,"Old High German, Old Saxon; Old High German",
geralde_1_1.xml,Geralde,F,,Gerald
gerard_1_1.xml,Gerard,M,"Old High German, Old Saxon; Old Saxon; Old High German",
gerarde_1_1.xml,Gerarde,F,,Gerard
gerbald_1_1.xml,Gerbald,M,"Old High German, Old Saxon; Old High German",
gerbalda_1_1.xml,Gerbalda,F,,Gerbald
gerber_1_1.xml,Gerber,M,Old High German; Old Saxon,
gerberg_1_1.xml,Gerberg,F,"Old High German, Old Saxon; Old High German; Old High German",
gerbern_1_1.xml,Gerbern,M,"Old High German, Old Saxon; Old High German, Old Saxon",
gerbert_1_1.xml,Gerbert,M,"Old High German, Old Saxon; Old High German; Old Saxon; Proto-Germanic",
gerberta_1_1.xml,Gerberta,M,"Old High German, Old Saxon; Old High German; Old Saxon; Proto-Germanic",
gerbod_1_1.xml,Gerbod,M,Old High German; Old Saxon; Old High German,
gerbol_1_1.xml,Gerbol,M,,
gerbrand_1_1.xml,Gerbrand,M,"Old High German, Old Saxon; Old High German; Old Norse",
gerbtratwin_1_1.xml,Gerbtratwin,M,Old High German,
gerfrid_1_1.xml,Gerfrid,M,"Old High German, Old Saxon; Old High German; Old Saxon",
gerhar_1_1.xml,Gerhar,M,Old High German; Old Saxon; Old High German,
gerhaus_1_1.xml,Gerhaus,F,Old High German; Old Saxon; Old High German,
gerhelm_1_1.xml,Gerhelm,M,Old High German; Old Saxon; Old High German; Old Saxon,
gerhelma_1_1.xml,Gerhelma,F,Old High German; Old Saxon; Old High German; Old Saxon,Gerhelm
gerhilde_1_1.xml,Gerhilde,F,"Old High German, Old Saxon; Old High German",
gerhoh_1_1.xml,Gerhoh,M,Old High German; Old Saxon; Old High German; Old Saxon,
gerich_1_1.xml,Gerich,M,Old Norse; Old High German; Old Saxon; Old Norse; Old High German,
gerichin_1_1.xml,Gerichin,M,,
gerid_1_1.xml,Gerid,F,Old High German; Old Saxon,
gering_1_1.xml,Gering,M,Old High German; Old Saxon,
gerit_1_1.xml,Gerit,M,Proto-Germanic,
gerius_1_1.xml,Gerius,M,,
gerkin_1_1.xml,Gerkin,M,,
gerlach_1_1.xml,Gerlach,M,"Old High German, Old Saxon; Old Saxon; Old High German",
gerlaus_1_1.xml,Gerlaus,M,Old High German; Old Saxon,
gerlef_1_1.xml,Gerlef,M,Old High German; Old Saxon; Gothic; Old High German; Old Norse,
gerlinde_1_1.xml,Gerlinde,F,Old High German; Old Saxon; Proto-Germanic,
germain_1_1.xml,Germain,M,Latin,
germaine_1_1.xml,Germaine,F,,Germain
germar_1_1.xml,Germar,M,Old High German; Old Saxon; Old High German; Old Saxon; Proto-Germanic,
germul_1_1.xml,Germul,M,,
germund_1_1.xml,Germund,M,Old Norse; Old High German; Old Saxon; Old Norse; Old Saxon; Old High German,
gernod_1_1.xml,Gernod,M,,
gernoit_1_1.xml,Gernoit,M,,
gero_1_1.xml,Gero,M,"Old High German, Old Saxon",
gerosmus_1_1.xml,Gerosmus,M,Old High German; Old Saxon; Latin,
gerrot_1_1.xml,Gerrot,M,,
gersinde_1_1.xml,Gersinde,F,Old High German; Old Saxon; Old Saxon; Gothic; Proto-Germanic,
gersom_1_1.xml,Gersom,F,,
gertrude_1_1.xml,Gertrude,F,"Old High German, Old Saxon; Proto-Germanic; Proto-Germanic",
geruch_1_1.xml,Geruch,M,,
gerulf_1_1.xml,Gerulf,M,"Old High German, Old Saxon; Old High German; Gothic",
gerunch_1_1.xml,Gerunch,M,,
gerund_1_1.xml,Gerund,M,Old High German; Old Saxon,
gervais_1_1.xml,Gervais,M,"Old High German, Old Saxon",
gervaise_1_1.xml,Gervaise,F,,Gervais
gervau_1_1.xml,Gervau,F,,
gerwal_1_1.xml,Gerwal,M,Old High German; Old Saxon; Old Frankish; Old German; Proto-Germanic,
gerward_1_1.xml,Gerward,M,"Old High German, Old Saxon; Old High German",
gerwer_1_1.xml,Gerwer,M,,
gerwi_1_1.xml,Gerwi,F,Old High German; Old Saxon,
gerwig_1_1.xml,Gerwig,M,"Old High German, Old Saxon; Old Saxon, Old English; Old High German",
gerwin_1_1.xml,Gerwin,M,"Old High German, Old Saxon; Old High German",
gery_1_1.xml,Gery,M,,
gesa_1_1.xml,Gesa,F,,
geseke_1_1.xml,Geseke,F,,
gesend_1_1.xml,Gesend,M,,
geso_1_1.xml,Geso,M,,
gesua_1_1.xml,Gesua,F,,
getto_1_1.xml,Getto,M,,
geubert_1_1.xml,Geubert,M,,
geunher_1_1.xml,Geunher,M,,
gheise_1_1.xml,Gheise,U,,
gherijt_1_1.xml,Gherijt,M,,
gherke_1_1.xml,Gherke,M,,
ghese_1_1.xml,Ghese,M,,
ghesen_1_1.xml,Ghesen,F,,
ghislain_1_1.xml,Ghislain,M,Proto-Germanic,
ghodke_1_1.xml,Ghodke,M,,
ghrone_1_1.xml,Ghrone,M,,
giambono_1_1.xml,Giambono,M,Italian; Italian; Latin,John
giamelica_1_1.xml,Giamelica,F,,
giammero_1_1.xml,Giammero,M,,
gianfigliazzo_1_1.xml,Gianfigliazzo,M,,
gibald_1_1.xml,Gibald,M,,
gibelina_1_1.xml,Gibelina,F,,
gibeon_1_1.xml,Gibeon,M,Hebrew,
gibert_1_1.xml,Gibert,M,,
gibwulach_1_1.xml,Gibwulach,M,Proto-Germanic; Proto-Germanic,
gideon_1_1.xml,Gideon,M,Hebrew,
gidina_1_1.xml,Gidina,F,,
gieza_1_1.xml,Gieza,F,,
giffard_1_1.xml,Giffard,M,,
gifred_1_1.xml,Gifred,M,Proto-Germanic; Proto-Germanic; Old High German; Old Saxon,
gilard_1_1.xml,Gilard,M,,
gilbald_1_1.xml,Gilbald,M,Old High German; Old High German,
gilbert_1_1.xml,Gilbert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
gilchrist_1_1.xml,Gilchrist,M,Old Irish,
giles_1_1.xml,Giles,M,Latin; Ancient Greek; Ancient Greek,
gilg_1_1.xml,Gilg,M,,
gilia_1_1.xml,Gilia,F,,Giles; Gilo
gillard_1_1.xml,Gillard,M,,
gilmar_1_1.xml,Gilmar,M,"Old High German; Old High German, Old Saxon; Proto-Germanic",
gilmor_1_1.xml,Gilmor,M,Old Irish; Middle Irish,
gilo_1_1.xml,Gilo,M,Proto-Germanic,
ginburg_1_1.xml,Ginburg,F,Old Norse; Old High German,
gingi_1_1.xml,Gingi,F,,
ginnosa_1_1.xml,Ginnosa,F,,
giolla dubh_1_1.xml,Giolla Dubh,M,,
giolla easpuig_1_1.xml,Giolla Easpuig,M,Early Modern Irish; Early Modern Irish,
giolla fhinnéin_1_1.xml,Giolla Fhinnéin,M,,
giolla grom_1_1.xml,Giolla Grom,M,,
giolla mhíchíl_1_1.xml,Giolla Mhíchíl,M,Old Irish; Old Irish,
giolla phadraig_1_1.xml,Giolla Phadraig,M,,
giolla íosa_1_1.xml,Giolla Íosa,M,Old Irish,
giovanbonino_1_1.xml,Giovanbonino,M,,
giptius_1_1.xml,Giptius,M,,
giramont_1_1.xml,Giramont,M,,
giremo_1_1.xml,Giremo,M,,
girette_1_1.xml,Girette,F,,
girlaus_1_1.xml,Girlaus,M,Old High German; Old Saxon,
giroind_1_1.xml,Giroind,M,Proto-Germanic; Old High German; Proto-Celtic,
girot_1_1.xml,Girot,M,,
gisa_1_1.xml,Gisa,F,Proto-Germanic,
gisbern_1_1.xml,Gisbern,M,Proto-Germanic; Old High German; Old Saxon,
gisbert_1_1.xml,Gisbert,M,Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,
gisekin_1_1.xml,Gisekin,M,,
gisel_1_1.xml,Gisel,M,Old Norse; Old High German,
gisela_1_1.xml,Gisela,F,Old High German,
giselfrid_1_1.xml,Giselfrid,M,Old High German; Old High German; Old Saxon,
giselhar_1_1.xml,Giselhar,M,Old High German; Old High German,
giselhard_1_1.xml,Giselhard,M,Old High German; Old Saxon; Old High German,
giselmund_1_1.xml,Giselmund,M,Old High German; Old Saxon; Old High German,
giseltrude_1_1.xml,Giseltrude,F,Old High German; Proto-Germanic; Proto-Germanic,
giselwin_1_1.xml,Giselwin,M,Old High German; Old High German,
gisfrid_1_1.xml,Gisfrid,M,Proto-Germanic; Old High German; Old Saxon,
gislabona_1_1.xml,Gislabona,F,,
gisland_1_1.xml,Gisland,M,Proto-Germanic; Old High German; Old Saxon,
gislara_1_1.xml,Gislara,F,,Giselhar
gislilde_1_1.xml,Gislilde,F,Old High German; Old High German,
gislold_1_1.xml,Gislold,M,Old High German; Old High German,
gislun_1_1.xml,Gislun,M,Old High German; Old High German,
gismunda_1_1.xml,Gismunda,F,Proto-Germanic; Old Saxon; Old High German,
giso_1_1.xml,Giso,M,Proto-Germanic,
gisulf_1_1.xml,Gisulf,M,Proto-Germanic; Old High German; Gothic,
giswin_1_1.xml,Giswin,M,Proto-Germanic; Old High German,
gitbert_1_1.xml,Gitbert,M,,
giulinde_1_1.xml,Giulinde,F,Proto-Germanic; Proto-Germanic; Proto-Germanic,
giuocho_1_1.xml,Giuocho,M,,
givraus_1_1.xml,Givraus,M,Proto-Germanic; Proto-Germanic; Old Saxon; Old High German,
gjurd_1_1.xml,Gjurd,M,,
gladen_1_1.xml,Gladen,M,,
gladwin_1_1.xml,Gladwin,M,Old English; Old English,
glasadein_1_1.xml,Glasadein,M,,
glasney_1_1.xml,Glasney,M,,
gleb_1_1.xml,Gleb,M,,
gluscudilum_1_1.xml,Gluscudilum,M,,
glyn_1_1.xml,Glyn,M,,
glysing_1_1.xml,Glysing,M,,
gnanne_1_1.xml,Gnanne,U,,
gnewemar_1_1.xml,Gnewemar,M,,
goalus_1_1.xml,Goalus,U,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English,
goda_1_1.xml,Goda,F,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English",
godald_1_1.xml,Godald,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old Saxon; Old High German,
godaltrude_1_1.xml,Godaltrude,F,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Proto-Germanic; Proto-Germanic,
godard_1_1.xml,Godard,M,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old Saxon; Old High German; Old English",
godbald_1_1.xml,Godbald,M,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German",
godbalda_1_1.xml,Godbalda,F,,Godbald
godberg_1_1.xml,Godberg,F,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old Norse; Old High German; Old High German,
godbert_1_1.xml,Godbert,M,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German; Old Saxon; Proto-Germanic",
godehild_1_1.xml,Godehild,F,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German",
godelberg_1_1.xml,Godelberg,F,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old Norse; Old High German,
godelhar_1_1.xml,Godelhar,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old English; Old High German,
godelhard_1_1.xml,Godelhard,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old English; Old Saxon; Old High German,
godelina_1_1.xml,Godelina,F,,
godelinde_1_1.xml,Godelinde,F,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Proto-Germanic",
godelman_1_1.xml,Godelman,M,,
godelrich_1_1.xml,Godelrich,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old High German,
goderan_1_1.xml,Goderan,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old High German,
goderman_1_1.xml,Goderman,M,,
godevira_1_1.xml,Godevira,F,,
godezo_1_1.xml,Godezo,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English,
godfrey_1_1.xml,Godfrey,M,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German; Old Saxon",
godhelm_1_1.xml,Godhelm,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Old High German; Old Saxon; Old English",
godield_1_1.xml,Godield,U,,
goding_1_1.xml,Goding,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English,
godisman_1_1.xml,Godisman,M,,
godith_1_1.xml,Godith,F,,
godiva_1_1.xml,Godiva,F,Old English; Old English,
godkin_1_1.xml,Godkin,M,,
godlach_1_1.xml,Godlach,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old Saxon; Old High German,
godlanda_1_1.xml,Godlanda,F,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German; Old Saxon",
godlef_1_1.xml,Godlef,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Gothic; Old High German; Old Norse,
godman_1_1.xml,Godman,M,,
godmar_1_1.xml,Godmar,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Old High German; Old Saxon; Proto-Germanic",
godo_1_1.xml,Godo,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English",
godric_1_1.xml,Godric,M,"Old High German, Old Dutch; Old Saxon, Old Frisian, Old English; Old High German; Old English",
godsten_1_1.xml,Godsten,M,,
godsven_1_1.xml,Godsven,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Old Norse; Old English",
godulf_1_1.xml,Godulf,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old High German; Gothic; Old English,
godwi_1_1.xml,Godwi,M,Old English; Old English,
godwin_1_1.xml,Godwin,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Old English; Old High German",
godwold_1_1.xml,Godwold,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English; Old English; Old Saxon; Old High German",
goesin_1_1.xml,Goesin,M,,
goitla_1_1.xml,Goitla,F,,
goizo_1_1.xml,Goizo,M,,
golda_1_1.xml,Golda,F,Old English,
goldhawk_1_1.xml,Goldhawk,M,Old English; Old English; Proto-Germanic,
golding_1_1.xml,Golding,M,,
goldiva_1_1.xml,Goldiva,F,Old English; Old English,
goldon_1_1.xml,Goldon,M,,
goldstone_1_1.xml,Goldstone,M,Old English; Old English,
goldwine_1_1.xml,Goldwine,M,Old English; Old English,
goldwold_1_1.xml,Goldwold,M,,
golrich_1_1.xml,Golrich,M,,
golstan_1_1.xml,Golstan,M,,
goltred_1_1.xml,Goltred,M,Old English; Old High German; Old Saxon; Old High German,
goltsta_1_1.xml,Goltsta,M,,
goluli_1_1.xml,Goluli,M,,
gomes_1_1.xml,Gomes,M,,
gommard_1_1.xml,Gommard,M,,
goncelin_1_1.xml,Goncelin,M,Old High German,
gondi_1_1.xml,Gondi,M,,
gondrad_1_1.xml,Gondrad,M,,
gondrea_1_1.xml,Gondrea,F,,
gonet_1_1.xml,Gonet,M,,
gonfred_1_1.xml,Gonfred,M,,
gonmart_1_1.xml,Gonmart,M,,
gontard_1_1.xml,Gontard,M,Old High German; Old Saxon; Old High German,
gontarde_1_1.xml,Gontarde,F,,Gontard
gontioki_1_1.xml,Gontioki,M,Old High German,
gonzalo_1_1.xml,Gonzalo,M,Old High German,
goodeth_1_1.xml,Goodeth,F,,
goodman_1_1.xml,Goodman,M,,
goolken_1_1.xml,Goolken,F,,
goomaris_1_1.xml,Goomaris,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old English; Old High German; Old Saxon; Proto-Germanic,
gord_1_1.xml,Gord,M,,
gordian_1_1.xml,Gordian,M,Ancient Greek,
gorjart_1_1.xml,Gorjart,M,,
gorlach_1_1.xml,Gorlach,M,,
goronwy_1_1.xml,Goronwy,M,,
gosart_1_1.xml,Gosart,M,,
gosetwin_1_1.xml,Gosetwin,M,,
gosmar_1_1.xml,Gosmar,M,"Old High German, Old Saxon; Proto-Germanic",
gospatric_1_1.xml,Gospatric,M,Old Breton; Middle Welsh,Patrick
goswin_1_1.xml,Goswin,M,Old High German,
gothman_1_1.xml,Gothman,M,,
gotideo_1_1.xml,Gotideo,M,Old High German; Old Dutch; Old Saxon; Old Frisian; Old English; Old High German,
gotswine_1_1.xml,Gotswine,M,,
gotta_1_1.xml,Gotta,F,,
gottlieb_1_1.xml,Gottlieb,M,"Old High German, Old Dutch; Old Saxon; Old Frisian; Old English",
